Date;SPI;SPI_Small_Cap;SPI_Mid_Cap;SPI_Large_Cap
2010-08-10;5651.93;11197.39;7072.53;5480.55
2010-08-09;5654.04;11225.16;7110.11;5477.75
2010-08-06;5596.51;11220.47;7064.03;5417.43
2010-08-05;5641.49;11177.37;7113.4;5463.3
2010-08-04;5644.46;11118.25;7108.87;5467.94
2010-08-03;5609.71;11103.31;7082.39;5431.44
2010-08-02;5593.96;11067.11;7051.73;5417.67
2010-07-30;5489.77;11007.83;6929.37;5314.09
2010-07-29;5506.79;11008.33;6949.25;5331.11
2010-07-28;5549.03;10972.46;6952.31;5379.83
2010-07-27;5546.36;10949.72;6945.64;5377.86
2010-07-26;5487.08;10910.69;6921.84;5312.96
2010-07-23;5483.21;10897.09;6877.19;5314.49
2010-07-22;5477.81;10899.76;6875.66;5308.43
2010-07-21;5426.68;10863.84;6830.61;5255.71
2010-07-20;5413.62;10828.04;6778.84;5247.79
2010-07-19;5443.9;10861.84;6825.56;5276.26
2010-07-16;5472.04;10920;6887.37;5300.03
2010-07-15;5558.11;10931.15;6946.77;5391.47
2010-07-14;5591.4;10914.49;6971.69;5426.79
2010-07-13;5567;10947.58;6974.63;5397.91
2010-07-12;5504.63;10886.7;6889.79;5337.68
2010-07-09;5482.67;10872.06;6878.35;5314
2010-07-08;5438.53;10846.82;6849.26;5267.14
2010-07-07;5388.17;10798.89;6778.62;5218.77
2010-07-06;5357.69;10807.75;6745.14;5187.9
2010-07-05;5256.58;10791.09;6645.35;5084.49
2010-07-02;5282.12;10786.32;6661.36;5111.9
2010-07-01;5286.99;10823.23;6653.36;5118.2
2010-06-30;5407.82;10914.8;6754.21;5243.47
2010-06-29;5419.34;10934.75;6747.03;5257.5
2010-06-28;5562.95;11035.42;6915.22;5400.13
2010-06-25;5529.13;11018.82;6852.51;5369.5
2010-06-24;5565.75;10983.66;6882.08;5408.24
2010-06-23;5623.56;11050.63;6986.12;5460.63
2010-06-22;5690.75;11055.69;7044.64;5530.45
2010-06-21;5737.19;11040.89;7088.27;5578.47
2010-06-18;5673.78;10967.54;7009.11;5516.43
2010-06-17;5689.03;11005.37;7035.05;5540.54
2010-06-16;5701.12;11004.26;7043.4;5553.23
2010-06-15;5692.8;11000.23;7039.77;5548.66
2010-06-14;5678.73;10957.04;7028.41;5537.87
2010-06-11;5639.6;10946.62;6943.01;5499.03
2010-06-10;5598.76;10913.96;6946.55;5456.18
2010-06-09;5553.36;10898.46;6846.28;5407
2010-06-08;5480.5;10830.08;6725.07;5344.58
2010-06-07;5534.94;10913.3;6771.73;5382.93
2010-06-04;5545.77;10949.87;6828.32;5389.71
2010-06-03;5637.74;10949.96;6914.08;5492.26
2010-06-02;5590.06;10913.2;6828.32;5449.47
2010-06-01;5557.81;10919.6;6800.03;5404.79
2010-05-31;5562.49;10983.38;6840.13;5401.37
2010-05-28;5577.68;10926.03;6828.06;5409.35
2010-05-27;5576.78;10857.95;6825.61;5395.02
2010-05-26;5441.23;10725.32;6621.3;5277.25
2010-05-25;5367.12;10640.08;6517.23;5212.23
2010-05-21;5482.85;10836.94;6693.2;5310.66
2010-05-20;5519.35;10820.65;6643.53;5358.44
2010-05-19;5623.29;10954.81;6796.38;5454.28
2010-05-18;5714.23;11071.15;6936.07;5536.1
2010-05-17;5678.08;11008.78;6869.35;5500.19
2010-05-14;5680.55;11104.13;6914.22;5499.14
2010-05-12;5807.94;11170.59;7064;5624.35
2010-05-11;5742.89;11092.76;6942.55;5567.85
2010-05-10;5720.35;11132.45;6945.44;5544.71
2010-05-07;5487.22;10909.63;6642.74;5305.45
2010-05-06;5652.93;11069.24;6861.92;5460.95
2010-05-05;5712.75;11218.67;6922.45;5513.08
2010-05-04;5748.76;11329.42;7041.91;5547.22
2010-05-03;5830.74;11446.31;7203.19;5633.54
2010-04-30;5847.37;11499.85;7200.94;5641.3
2010-04-29;5896.86;11483.78;7197.94;5683.09
2010-04-28;5828.57;11485.64;7093.9;5603.62
2010-04-27;5913.93;11598.23;7266.48;5681.23
2010-04-26;6035.01;11618.93;7382.9;5797.34
2010-04-23;6005.63;11593.65;7380.6;5766.86
2010-04-22;5964.91;11528.53;7299.43;5726.06
2010-04-21;6036.84;11569.06;7354.86;5802.61
2010-04-20;6056.04;11468.44;7327.61;5825.77
2010-04-19;6023.49;11493.63;7290.84;5793.22
2010-04-16;6064.88;11511.3;7368.84;5830
2010-04-15;6124.16;11550;7404.64;5892.47
2010-04-14;6083.37;11455.87;7386.16;5849.37
2010-04-13;6055.07;11433.73;7340;5823.38
2010-04-12;6074.64;11439.67;7347.8;5844.6
2010-04-09;6056.87;11441.49;7339.49;5825.42
2010-04-08;5969.34;11345.43;7236.37;5740.14
2010-04-07;6012.51;11311.01;7275.97;5784.5
2010-04-06;6046.85;11334.99;7302.13;5819.95
2010-04-01;6041.21;11249.43;7241.79;5822.24
2010-03-31;6007.84;11212.01;7182.96;5792.26
2010-03-30;6000.55;11072.54;7142.58;5790.61
2010-03-29;5984.7;10998.08;7144.76;5773.05
2010-03-26;5974.36;11005.5;7133.75;5762.65
2010-03-25;6014.1;11011.98;7123.23;5809.18
2010-03-24;5994.86;10990.28;7048.45;5797.2
2010-03-23;5991.23;11008.69;7043.47;5793.52
2010-03-22;5980.88;10997.9;7023.24;5784.47
2010-03-19;5992.63;11016.61;7031.84;5796.55
2010-03-18;6006.96;11003.6;7048.26;5810.85
2010-03-17;6004.28;10970.92;7064.81;5806.02
2010-03-16;5982.88;10879.07;6997.83;5791.21
2010-03-15;5939.38;10868.86;6937.22;5749.66
2010-03-12;5949.97;10859.26;6956.32;5759.34
2010-03-11;5959.48;10814.63;6944.69;5772.09
2010-03-10;5974.31;10771.64;6935.97;5790.5
2010-03-09;5968.09;10745.23;6917.55;5786.06
2010-03-08;5955.99;10724;6924.48;5771.64
2010-03-05;5949.76;10704.24;6893.22;5768.77
2010-03-04;5914.19;10655.55;6863.8;5732.61
2010-03-03;5891.6;10628.09;6842.82;5709.91
2010-03-02;5888.03;10550.49;6771.89;5715.68
2010-03-01;5826.09;10553.03;6690.7;5655.66
2010-02-26;5763.27;10542.28;6658.14;5588.63
2010-02-25;5706.83;10470.69;6599.04;5532.81
2010-02-24;5744.44;10477.54;6646.16;5569.45
2010-02-23;5715.11;10510.81;6636.29;5537.09
2010-02-22;5747.38;10534.77;6671.52;5568.99
2010-02-19;5761.57;10532.64;6652.27;5587.54
2010-02-18;5706.62;10513.44;6637.59;5527.26
2010-02-17;5651.7;10517.62;6603.51;5469.22
2010-02-16;5592.49;10479.96;6535.97;5410.98
2010-02-15;5552.38;10514.18;6548.12;5363.6
2010-02-12;5531.33;10541.62;6518.83;5343.15
2010-02-11;5525.84;10492.13;6557.65;5332.51
2010-02-10;5473.24;10515.16;6541.13;5274.69
2010-02-09;5457.04;10483.82;6525.02;5258.66
2010-02-08;5479.39;10519.76;6509.43;5285.64
2010-02-05;5419.18;10540.23;6512.87;5216.67
2010-02-04;5531.07;10634.77;6638.51;5326.75
2010-02-03;5661.26;10643.63;6769.82;5457.73
2010-02-02;5659.21;10671.89;6773.41;5454.67
2010-02-01;5613.19;10641.55;6717.25;5409.88
2010-01-29;5570.19;10644.56;6697.53;5363.56
2010-01-28;5568.2;10608.95;6671.42;5364.97
2010-01-27;5593.99;10631.25;6699.28;5390.47
2010-01-26;5604.8;10669.12;6719.43;5399.8
2010-01-25;5579.35;10590.59;6714.33;5372.37
2010-01-22;5612.12;10612.18;6725.64;5407.9
2010-01-21;5683.46;10685.94;6799.93;5478.68
2010-01-20;5694.09;10691.37;6844.88;5484.99
2010-01-19;5731.98;10691.72;6873.09;5524.4
2010-01-18;5707.52;10712.46;6850.1;5499.35
2010-01-15;5683.32;10690.85;6817.57;5476.24
2010-01-14;5720.94;10606.25;6823.24;5519.04
2010-01-13;5659.1;10561.25;6751.97;5458.36
2010-01-12;5649.43;10585.03;6746.66;5447.83
2010-01-11;5691.22;10612.99;6787.67;5489.76
2010-01-08;5709.4;10602.4;6782.8;5511.1
2010-01-07;5658.43;10530.34;6743.1;5459.03
2010-01-06;5661.26;10512.01;6743.32;5462.4
2010-01-05;5673.58;10472.62;6726.17;5478.94
2010-01-04;5703.14;10353.56;6657.09;5522.39
2009-12-30;5626.4;10238.62;6541.08;5451.17
2009-12-29;5674.39;10192.29;6562.85;5503.3
2009-12-28;5657.9;10148.59;6533.79;5488.72
2009-12-23;5648.15;10117.16;6521.46;5479.54
2009-12-22;5647.05;10126.46;6491.58;5481.97
2009-12-21;5584.67;10092.88;6451.49;5416.63
2009-12-18;5552.99;10045.74;6435.28;5383.22
2009-12-17;5571.12;10051.53;6433.32;5403.96
2009-12-16;5608.29;10064.89;6481.91;5439.84
2009-12-15;5538.15;10146.36;6457.76;5362.46
2009-12-14;5529.97;10097.01;6430.01;5357.21
2009-12-11;5510.46;10091.24;6397.15;5339.3
2009-12-10;5508.23;10136.95;6379.76;5338.52
2009-12-09;5462.21;10098.29;6357.98;5289.44
2009-12-08;5504.53;10149.57;6417.14;5329.44
2009-12-07;5563.6;10195.25;6476.64;5388.46
2009-12-04;5583.84;10161.93;6459.97;5413.9
2009-12-03;5537.08;10115.21;6420.06;5366.37
2009-12-02;5490.54;10053.98;6386.26;5318.45
2009-12-01;5475.85;10019.65;6352.6;5306.41
2009-11-30;5388.37;10066.16;6295.68;5213.86
2009-11-27;5448.78;10091.63;6337.37;5276.91
2009-11-26;5405.15;10118.7;6294.44;5232.54
2009-11-25;5520.93;10168.18;6415.28;5348.14
2009-11-24;5502.93;10216.46;6412.05;5327.6
2009-11-23;5515.4;10240.28;6438.25;5338.18
2009-11-20;5412.71;10232.11;6391.29;5227.61
2009-11-19;5423.97;10229.56;6430.78;5235.39
2009-11-18;5496.39;10328.62;6531.26;5303.81
2009-11-17;5500.32;10326;6517.97;5310
2009-11-16;5536.24;10313.4;6535.83;5348.65
2009-11-13;5477.95;10296.45;6486.49;5288.91
2009-11-12;5481.13;10267.16;6486.55;5292.82
2009-11-11;5493.31;10301.75;6468.62;5308.58
2009-11-10;5485.61;10322.67;6434.83;5303.92
2009-11-09;5497.21;10359.58;6430.41;5317.28
2009-11-06;5420.83;10308.39;6351.86;5241.06
2009-11-05;5412.69;10296.87;6335.21;5234.06
2009-11-04;5396.2;10270.9;6308.63;5218.99
2009-11-03;5342.56;10208.57;6186.76;5174.22
2009-11-02;5403.6;10253.9;6218.23;5239.07
2009-10-30;5402.58;10346.58;6237.23;5234.52
2009-10-29;5452.28;10351.12;6251.73;5289.08
2009-10-28;5393.5;10347.56;6194.03;5229.68
2009-10-27;5475.74;10477.83;6341.7;5302.98
2009-10-26;5430.24;10502.57;6356.88;5249.17
2009-10-23;5494.36;10591.12;6433.04;5311.38
2009-10-22;5515.25;10605.92;6435.97;5334.57
2009-10-21;5540.83;10575.82;6478.75;5358.52
2009-10-20;5540.68;10616.67;6522.54;5352.38
2009-10-19;5550.38;10651.59;6546.89;5359.95
2009-10-16;5480.81;10631.64;6524.09;5284.07
2009-10-15;5510.91;10704.17;6538.49;5315.65
2009-10-14;5528.41;10685.46;6547.36;5334.58
2009-10-13;5460.21;10619.41;6498.2;5264.09
2009-10-12;5507.33;10635.07;6547.7;5311.15
2009-10-09;5438.39;10575.1;6501.21;5239.42
2009-10-08;5444.87;10558.96;6467.42;5251.21
2009-10-07;5405.34;10529.38;6415.67;5213.19
2009-10-06;5417.63;10565.99;6410.82;5227.36
2009-10-05;5321.39;10498.66;6304.96;5132.21
2009-10-02;5308.94;10530.01;6274.44;5121.61
2009-10-01;5401.11;10603.2;6404.19;5209.05
2009-09-30;5461.31;10647.96;6493.36;5265.68
2009-09-29;5453.52;10579.7;6471.29;5260.31
2009-09-28;5431.34;10525.64;6457.84;5237.45
2009-09-25;5388.32;10556.87;6414.17;5193.84
2009-09-24;5422.02;10604.26;6459.03;5225.93
2009-09-23;5486.43;10691.48;6540.11;5287.88
2009-09-22;5477.3;10669.46;6519.8;5280.29
2009-09-21;5448.59;10593.3;6495.74;5251.57
2009-09-18;5465.66;10641.69;6520.47;5267.32
2009-09-17;5458.61;10609.62;6508.92;5261.14
2009-09-16;5442.62;10567.4;6486.28;5246.3
2009-09-15;5373.55;10480.19;6444.7;5174.09
2009-09-14;5378.45;10445.5;6409.52;5184.46
2009-09-11;5382.52;10421.66;6408.45;5189.5
2009-09-10;5359.32;10370.39;6366.04;5169.04
2009-09-09;5348.6;10344.4;6313.41;5163.73
2009-09-08;5335.26;10298.87;6244.96;5157.63
2009-09-07;5323.47;10275.74;6224.98;5147.01
2009-09-04;5267.12;10206.13;6138.19;5094.65
2009-09-03;5226.09;10097.14;6077.69;5056.89
2009-09-02;5235.32;10065.46;6061.15;5069.81
2009-09-01;5274.08;10161.18;6145.17;5102.22
2009-08-31;5346.17;10211.78;6203.09;5176.28
2009-08-28;5346;10222.97;6237.61;5171.67
2009-08-27;5309.32;10168.68;6191.78;5136.37
2009-08-26;5313.86;10130.27;6184.83;5142.85
2009-08-25;5333.52;10133.32;6204.19;5162.73
2009-08-24;5329.47;10128.2;6211.02;5157.35
2009-08-21;5280.9;10039.21;6141.49;5111.91
2009-08-20;5190.87;9943.77;6050.22;5022.2
2009-08-19;5144.37;9852.02;5977.7;4979.51
2009-08-18;5124.09;9853.58;5973.5;4957.01
2009-08-17;5068.29;9822.16;5936.16;4898.68
2009-08-14;5155.36;9904.79;6042.97;4983.27
2009-08-13;5151.67;9822.69;6007.47;4984.45
2009-08-12;5130.51;9815.64;5977.26;4964.28
2009-08-11;5118.14;9821.45;5947.52;4953.86
2009-08-10;5164.74;9768.4;5992.41;5001.8
2009-08-07;5177.64;9753.55;5985.27;5017.49
2009-08-06;5131.66;9733.78;5958.01;4968.93
2009-08-05;5086.96;9681.89;5931.05;4922.17
2009-08-04;5104.54;9664.91;5906.41;4945.37
2009-08-03;5129.03;9681.53;5943.36;4968.39
2009-07-31;5109.4;9654.66;5878.64;4954.45
2009-07-30;5089.39;9534.34;5828.26;4939.41
2009-07-29;4973.16;9480.36;5746.35;4818.33
2009-07-28;4953.45;9440.98;5733.54;4798.02
2009-07-27;4961.65;9428.68;5728.68;4808.08
2009-07-24;4937.15;9443.61;5667.24;4787.71
2009-07-23;4944.17;9398.7;5704.99;4791.55
2009-07-22;4845.3;9381.1;5663;4684.76
2009-07-21;4844.56;9376.33;5662.26;4684.07
2009-07-20;4832.44;9371.65;5607.03;4677.21
2009-07-17;4800.9;9293.93;5552.36;4649.12
2009-07-16;4756.92;9286.32;5522.79;4602.94
2009-07-15;4708.11;9309.21;5511.01;4548.73
2009-07-14;4621.74;9249.29;5451.9;4458.73
2009-07-13;4580.15;9226.24;5406.89;4417.38
2009-07-10;4519.9;9258.03;5371.71;4352.99
2009-07-09;4572.78;9233.66;5405.07;4409.16
2009-07-08;4561.16;9259.19;5403.37;4395.86
2009-07-07;4596.37;9334.08;5451.57;4428.94
2009-07-06;4613.55;9292.44;5445.88;4449.68
2009-07-03;4606.65;9368.07;5479.83;4436.68
2009-07-02;4623.04;9331.67;5521.19;4450.57
2009-07-01;4714.93;9347.18;5572.39;4548.4
2009-06-30;4662.64;9333.76;5556.85;4491.08
2009-06-29;4689.08;9318.52;5536.23;4523.89
2009-06-26;4636.49;9311.98;5507.26;4467.83
2009-06-25;4623.46;9312.71;5486.47;4455.62
2009-06-24;4683.93;9302.16;5491.28;4523.86
2009-06-23;4581.82;9163.16;5388.29;4422.39
2009-06-22;4575.71;9262.65;5395.83;4413.29
2009-06-19;4671.34;9336.7;5518.62;4505.72
2009-06-18;4633.58;9306.07;5475.77;4468.53
2009-06-17;4578.03;9289.86;5467.85;4406.58
2009-06-16;4645.8;9364.22;5579.3;4468.75
2009-06-15;4669.51;9409.47;5637.3;4487.9
2009-06-12;4764.89;9469.84;5689.37;4589.04
2009-06-11;4735.32;9413.07;5678.63;4557.47
2009-06-10;4699.77;9400.1;5672.46;4518.02
2009-06-09;4660.18;9320.72;5637.4;4478.37
2009-06-08;4660.94;9324.67;5623.68;4480.9
2009-06-05;4668;9317.75;5640.78;4486.87
2009-06-04;4682.64;9272.76;5623.07;4506.24
2009-06-03;4652.78;9257.41;5602.52;4475.07
2009-06-02;4688.29;9280.01;5607.2;4514.56
2009-05-29;4615.16;9253.5;5493.5;4446.01
2009-05-28;4614.59;9172.29;5490.4;4446.72
2009-05-27;4673.33;9207.85;5563.24;4503.92
2009-05-26;4675.38;9151.98;5518.47;4512.5
2009-05-25;4693.68;9274.13;5573.63;4524.94
2009-05-22;4662.54;9169.61;5546.46;4494.21
2009-05-20;4743.73;9149.93;5621.32;4577.31
2009-05-19;4731.36;9085.37;5591.96;4567.7
2009-05-18;4672.51;9083.37;5480.57;4514.8
2009-05-15;4602.49;9072.25;5406.56;4444.65
2009-05-14;4600.95;8974.35;5340.01;4452.4
2009-05-13;4537.21;9032.97;5304.28;4383.76
2009-05-12;4597.5;9031.62;5395.84;4440.8
2009-05-11;4609.99;8995.64;5426.84;4451.52
2009-05-08;4641.91;9032.12;5500.08;4478.16
2009-05-07;4585.75;8967.35;5430.44;4423.85
2009-05-06;4579.92;8807.08;5434.62;4418.56
2009-05-05;4548.68;8720.57;5425.88;4385.16
2009-05-04;4569.05;8632.25;5371.47;4416.22
2009-04-30;4487.52;8535.53;5254.02;4339.47
2009-04-29;4423.26;8378.04;5177.81;4277.87
2009-04-28;4352.62;8394.75;5107.22;4206.26
2009-04-27;4405.59;8369.96;5150.21;4261.32
2009-04-24;4359.8;8378.98;5147.63;4209.53
2009-04-23;4279.26;8312.38;5066.51;4128.99
2009-04-22;4305.08;8310.8;5039.62;4161.7
2009-04-21;4303.8;8238.6;4952.5;4172.4
2009-04-20;4295.95;8279.87;4952.7;4162.91
2009-04-17;4395.91;8289.24;5024.12;4267.66
2009-04-16;4367.81;8210.93;4965.7;4244.09
2009-04-15;4290.28;8145.41;4913.64;4163.12
2009-04-14;4315.43;8131.93;4927.14;4190.24
2009-04-09;4286.42;8049.82;4861.32;4166.65
2009-04-08;4220.86;7974.64;4739.82;4108.47
2009-04-07;4203.95;8018.15;4752.65;4086.96
2009-04-06;4220.83;8015.46;4807.75;4099.12
2009-04-03;4247.68;7976.5;4789.15;4132.65
2009-04-02;4340.64;7935.53;4755.04;4243.71
2009-04-01;4204.26;7837.99;4597.42;4109.63
2009-03-31;4137.35;7865.67;4558.39;4037.95
2009-03-30;3998.55;7764.12;4493.68;3889.07
2009-03-27;4100.57;7841.46;4584.88;3992.79
2009-03-26;4169.52;7862.44;4593.62;4070.16
2009-03-25;4172.09;7832.13;4596.08;4073.14
2009-03-24;4131.84;7790.94;4540.73;4034.86
2009-03-23;4140.56;7798.54;4569.86;4040.93
2009-03-20;4032.3;7679.93;4539.96;3922.55
2009-03-19;4032.28;7642.96;4496.1;3928.67
2009-03-18;4018.53;7603.03;4450.37;3919.39
2009-03-17;4040.44;7603.04;4452.71;3944.11
2009-03-16;4045.48;7583.8;4482.06;3946.28
2009-03-13;3948.39;7546.12;4382.44;3848.8
2009-03-12;3885.26;7434.14;4345.49;3782.88
2009-03-11;3835.21;7406.37;4339.78;3726.85
2009-03-10;3784.32;7362.81;4300.26;3674.4
2009-03-09;3621.61;7325.54;4157.92;3507.57
2009-03-06;3625.55;7387.76;4162.16;3510.78
2009-03-05;3687.19;7452.35;4205.35;3574.75
2009-03-04;3750.06;7518.13;4291.4;3634.59
2009-03-03;3663.36;7508.09;4192.56;3548.55
2009-03-02;3726.9;7616;4237.79;3613.91
2009-02-27;3929.92;7882.45;4415.45;3819.43
2009-02-26;3956.5;7879.57;4423.44;3848.76
2009-02-25;3905.94;7911.47;4400.69;3793.68
2009-02-24;3922.94;7840.36;4429.3;3810.24
2009-02-23;3983.6;7949.39;4492.23;3870.01
2009-02-20;4029.56;8049.34;4551.15;3913.65
2009-02-19;4143.82;8153.98;4680.65;4026.03
2009-02-18;4117.97;8194.63;4667.64;3997.76
2009-02-17;4112.33;8196.24;4706.49;3986.33
2009-02-16;4223.13;8268.54;4827.13;4096.3
2009-02-13;4264.05;8329.38;4875.59;4136.01
2009-02-12;4242.74;8244.05;4820.96;4119.74
2009-02-11;4259.95;8243.6;4866.43;4133.53
2009-02-10;4275.95;8270.52;4874.54;4150.41
2009-02-09;4289.79;8306.89;4907.3;4161.55
2009-02-06;4264.07;8297.1;4902.37;4132.99
2009-02-05;4241.85;8282.77;4808.26;4119.89
2009-02-04;4329.16;8330.64;4833.63;4215.57
2009-02-03;4314.26;8322.76;4751.22;4209.23
2009-02-02;4276.46;8364.14;4730.04;4168.37
2009-01-30;4375.72;8449.67;4830;4267.68
2009-01-29;4364.36;8404.34;4841.15;4253.84
2009-01-28;4472.64;8464.02;4885.71;4370.84
2009-01-27;4409.93;8406.47;4767.78;4315.16
2009-01-26;4454.64;8425;4734.58;4370.15
2009-01-23;4372.1;8368.83;4699.19;4281.28
2009-01-22;4398.8;8441.54;4788.1;4299.45
2009-01-21;4377.97;8404.27;4765.35;4279.07
2009-01-20;4393.07;8429.94;4791.33;4292.65
2009-01-19;4445.22;8492.43;4869.28;4341.35
2009-01-16;4487.51;8540.39;4899.97;4385.05
2009-01-15;4446.27;8504.28;4870.77;4342.21
2009-01-14;4444.6;8478.64;4881.22;4339.28
2009-01-13;4569.72;8544.85;5008.78;4464.75
2009-01-12;4620.33;8631.96;5089.11;4511.1
2009-01-09;4701.11;8665.53;5140.8;4596.17
2009-01-08;4740.84;8635.67;5158.27;4639.6
2009-01-07;4756.9;8616.01;5235.98;4648.17
2009-01-06;4787.95;8628;5274.29;4678.51
2009-01-05;4747.31;8618.1;5185.85;4643.65
2008-12-30;4567.57;8573.72;4985.79;4464.91
2008-12-29;4514.37;8435.7;4963.42;4408.79
2008-12-23;4462.28;8368.96;4917.93;4356.04
2008-12-22;4477.33;8306.02;4932.15;4372.13
2008-12-19;4508.01;8355.41;4946.54;4404.67
2008-12-18;4547.46;8366.42;4949.06;4449.19
2008-12-17;4569.73;8446.21;4931.01;4475.94
2008-12-16;4582.82;8511.76;4922.03;4491.22
2008-12-15;4553.68;8513.73;4918.21;4458.46
2008-12-12;4633.2;8482.54;4938.45;4546.91
2008-12-11;4704.14;8557.24;4972.83;4622.48
2008-12-10;4722.79;8558.48;4999.73;4640.28
2008-12-09;4786.48;8538.88;4978.78;4715.83
2008-12-08;4765.22;8589.72;4953.3;4694.25
2008-12-05;4543.38;8497.62;4801.11;4461.93
2008-12-04;4642.68;8556.36;4934.22;4557.37
2008-12-03;4607.55;8591.41;4901.02;4521.14
2008-12-02;4562.41;8626.32;4915.6;4467.38
2008-12-01;4554.59;8600.16;4911.51;4459.3
2008-11-28;4780.29;8769.48;5084.17;4692.46
2008-11-27;4647.75;8678.4;5020.13;4550.64
2008-11-26;4532.63;8578.28;4900.86;4435.89
2008-11-25;4520.57;8594.7;4918.92;4419.61
2008-11-24;4504.37;8599.92;4849.87;4409.95
2008-11-21;4257.41;8523.63;4689.25;4149.87
2008-11-20;4373.73;8675.13;4689.8;4280.62
2008-11-19;4543.74;8726.57;4825.37;4456.46
2008-11-18;4663.84;8874.59;4926.04;4578.7
2008-11-17;4653.68;8991.3;5008.07;4555.18
2008-11-14;4797.2;9110.37;5088.19;4707.11
2008-11-13;4724.22;9138.45;5032.51;4630.7
2008-11-12;4701.47;9126.95;5065.18;4600.7
2008-11-11;4844.8;9221.87;5211.27;4744.25
2008-11-10;5013.78;9351.79;5381.36;4913.53
2008-11-07;4946.48;9359.62;5301.03;4847
2008-11-06;4881.31;9318.29;5249.33;4779.83
2008-11-05;5086.55;9433.36;5476.42;4983.33
2008-11-04;5255.49;9513.36;5569.11;5163.1
2008-11-03;5110.6;9328.21;5343.32;5029.1
2008-10-31;5044.85;9266.6;5272.09;4964.02
2008-10-30;4813.58;9053.61;5191.54;4713.23
2008-10-29;4831.09;8965.15;5115.06;4744.07
2008-10-28;4561.01;8760.99;4884.87;4468.14
2008-10-27;4530.87;8684.57;4860.56;4437.81
2008-10-24;4682.67;9001.27;5084.88;4578.3
2008-10-23;4860.5;9275.54;5264.61;4754.69
2008-10-22;4899.12;9453.26;5391.76;4780.29
2008-10-21;5102.46;9620.36;5548.01;4990.06
2008-10-20;5121.22;9531.59;5527.54;5015.05
2008-10-17;5031.6;9520.46;5467.56;4920.79
2008-10-16;4755.98;9465.59;5423.12;4613.35
2008-10-15;4916.56;9642.31;5622.34;4768.76
2008-10-14;5197;9838.95;5900.58;5050.35
2008-10-13;4961.89;9690.44;5737.54;4805.18
2008-10-10;4487.2;9292.57;5388.95;4313.8
2008-10-09;4837.8;9617.76;5632.35;4678.14
2008-10-08;5051.12;9952.71;5768.76;4899.67
2008-10-07;5333.52;10336.45;6013.57;5185.51
2008-10-06;5369.22;10489.32;6122.7;5210.49
2008-10-03;5701.94;10759.07;6405.02;5550.2
2008-10-02;5598.83;10822.38;6420.66;5430.1
2008-10-01;5608.46;10888.22;6521.95;5427.43
2008-09-30;5563.93;10902.61;6583.7;5368.74
2008-09-29;5445.68;10876.32;6509.25;5243.9
2008-09-26;5709.49;11210.07;6839.54;5498.33
2008-09-25;5812.89;11185.39;6943.01;5603.18
2008-09-24;5697.21;11226.53;6951.51;5469.95
2008-09-23;5723.05;11224.16;7023.43;5490.27
2008-09-22;5795.08;11323.6;7139.76;5556.31
2008-09-19;5898.23;11274.72;7193.7;5667.46
2008-09-18;5580.72;11126.44;6908.89;5343.22
2008-09-17;5609.97;11213.77;6964.85;5368.29
2008-09-16;5676.18;11268.99;7054.07;5431.7
2008-09-15;5826.92;11419.26;7086.93;5598.03
2008-09-12;6033.06;11573.69;7205.02;5816.6
2008-09-11;5922.05;11538.41;7125.88;5700.31
2008-09-10;5964.88;11613.95;7184.13;5740.77
2008-09-09;6017.74;11723.43;7216.71;5795.61
2008-09-08;6015.39;11786.37;7264.27;5785.91
2008-09-05;5857.78;11743.59;7126.56;5624.01
2008-09-04;5946.61;11850.52;7227.72;5711.12
2008-09-03;6082.24;11943.41;7345.84;5849.75
2008-09-02;6116.22;11998.78;7379.23;5883.58
2008-09-01;6054.18;11969.93;7275.43;5826.48
2008-08-29;6061.78;11945.22;7276.64;5835.34
2008-08-28;6019.62;11844.4;7215.4;5796.37
2008-08-27;5937.61;11812.21;7140.19;5712.72
2008-08-26;5944.74;11764.29;7163.82;5718.43
2008-08-25;5915.88;11796.79;7099.74;5693.33
2008-08-22;5939.95;11749.49;7120.75;5718.75
2008-08-21;5865.04;11740.33;7042.94;5643.31
2008-08-20;5939.68;11767.71;7079.05;5723.51
2008-08-19;5953.65;11773.31;7107.74;5735.73
2008-08-18;6049.25;11845.71;7221.34;5829.42
2008-08-15;6054.89;11866.99;7241.08;5833.07
2008-08-14;6027.3;11826.65;7184.45;5809.31
2008-08-13;6016.52;11805.82;7171.97;5798.87
2008-08-12;6102.04;11795.67;7253.49;5886.2
2008-08-11;6128.57;11848.59;7258.51;5915.13
2008-08-08;6067.24;11858.79;7186.62;5854.17
2008-08-07;6008.01;11824.09;7166.25;5789.65
2008-08-06;6022.65;11788.92;7128.28;5811.64
2008-08-05;5997.19;11775.77;7018.77;5796.68
2008-08-04;5913.72;11752.23;6985.89;5705.93
2008-07-31;5964.48;11761.8;7040.99;5756.72
2008-07-30;5942.2;11689.95;7053.25;5730.67
2008-07-29;5852.02;11592.74;6986.9;5637.48
2008-07-28;5835.43;11622.11;7020.77;5613.86
2008-07-25;5865.01;11615.74;7053.13;5643.58
2008-07-24;5901.22;11673.69;7106.97;5677.29
2008-07-23;5913.29;11699.47;7204.39;5678.35
2008-07-22;5803.5;11636.35;7085.89;5568.94
2008-07-21;5761.3;11680.85;7107.74;5517.43
2008-07-18;5722.54;11645.37;6959.05;5492.57
